id,title,sort_title,genre,notes,url,author,composer
222,Le Jugement de Midas,jugement de midas,Comédie mêlée d'ariettes,First performed publicly in Paris by the Comédiens Italiens on 27 Jun 1778.,https://books.google.com/books?id=jXOEhKZFwo0C&pg=PA1#v=onepage&q&f=false,"Hales, Thomas","Grétry, André Ernest Modeste"
11,Juliane von Lindorak,juliane von lindorak,Lustspiel,NA,NA,"Gozzi, Carlo",NA
NA,NA,NA,NA,NA,NA,"Schröder, Friedrich Ludwig",NA
230,Julie,julie,Comédie mêlée d'ariettes,First performed in Paris on 22 Sep 1772.,https://books.google.com/books?id=r8RbAAAAQAAJ&pg=PA1#v=onepage&q&f=false,"Monvel, Jacques-Marie Boutet de","Dezède, Nicolas-Alexandre"
35,Die junge Indianerinn,junge indianerinn,Lustspiel,A translation of La junge Indienne. Hadamowsky gives no translator.,NA,"Chamfort, Sébastien-Roch Nicolas de",NA
64,Der Jurist und der Bauer,jurist und der bauer,Lustspiel,NA,NA,"Rautenstrauch, Johann",NA
17,Die kleine Aehrenleserin,kleine aehrenleserin,Lustspiel,"""Lustspiel für Kinder""",http://data.onb.ac.at/rep/10738C8E,"Weiße, Christian Felix",NA
263,Der kleine Grenadier,kleine grenadier,Lustspiel,"The attribution is from Schletter. This title is not in Einakter, and it seems not to be listed in Goedeke.",NA,"Weiße, Christian Felix",NA
214,Der Kobold,kobold,Lustspiel,"Adapted from L'Esprit follet, ou la Dame invisible (1770).",NA,"Collé, Charles",NA
NA,NA,NA,NA,NA,NA,"Gotter, Friedrich Wilhelm",NA
159,König Lear,koenig lear,Trauerspiel,NA,NA,"Shakespeare, William",NA
18,Die Kroaten,kroaten,Ballet,NA,NA,Mirek,unknown
197,Der Kühehirt,kuehehirt,Lustspiel,NA,NA,"Weidmann, Paul",NA
24,Das Landmädchen,landmaedchen,Lustspiel,"Apparently Wycherley's The Country Wife, perhaps by way of Garrick's cleaned up version as The Country Girl.",NA,"Schmid, Christian Heinrich",NA
NA,NA,NA,NA,NA,NA,"Wycherley, William",NA
139,Le Legataire universel,legataire universel,Comédie,NA,NA,"Regnard, Jean-François",NA
78,Les Legs,legs,Comédie,NA,NA,Marivaux,NA
275,Leonardo und Blandine,leonardo und blandine,Melodrama,"The Augsburg libretto at LOC is attributed to Goez, but Schletter attributes the text to Babo.",https://www.loc.gov/item/2010663669/,"Babo, Joseph Marius von","Winter, Peter von"
NA,NA,NA,NA,NA,NA,"Goez, Joseph Franz von",NA
264,Der letzte Rausch,letzte rausch,Singspiel,Apparently a German adaptation of L'Ivrogne corrigé.,NA,"Anseaume, Louis","Gluck, Christoph Willibald"
NA,NA,NA,NA,NA,NA,unknown,NA
57,Die Liebe unter den Handwerksleuten,liebe unter den handwerksleuten,Singspiel,German version of L'amore artigiano,NA,"Goldoni, Carlo","Gassmann, Florian Leopold"
NA,NA,NA,NA,NA,NA,unknown,NA
184,Der Liebhaber als ein Schriftsteller und Bedienter,liebhaber als ein schriftsteller und bedienter,Lustspiel,"From Cérou's L'Amant, auteur et valet (1740). The attribution to Martin is from Hadamowsky and hasn't been verified/",https://books.google.com/books?id=oBdYAAAAcAAJ&pg=PA1#v=onepage&q&f=false,"Cérou, Pierre",NA
NA,NA,NA,NA,NA,NA,"Martin, Christian Lebrecht",NA
60,Das Loch in der Thüre,loch in der thuere,Lustspiel,NA,NA,"Stephanie d. J., Johann Gottlieb",NA
231,Lucile,lucile,Comédie mêlée d'ariettes,First performed in Paris on 5 Jan 1769.,https://books.google.com/books?id=pRQzAQAAMAAJ&pg=PA1#v=onepage&q&f=false,"Marmontel, Jean-Françoise","Grétry, André Ernest Modeste"
216,Das Lustlager,lustlager,Schauspiel,NA,NA,"Babo, Joseph Marius von",NA
217,Le Magnifique,magnifique,Comédie,First performed in Paris by the Comédiens Italiens on 4 Mar 1773.,https://books.google.com/books?id=Mw9KVCSabZ4C&newbks=1&pg=PA1#v=onepage&q&f=false,"Sedaine, Michel-Jean","Grétry, André Ernest Modeste"
224,Le Maître en droit,maître en droit,Opéra comique,First performed at the Foire Saint-Germain in Paris on 23 Feb 1760. The date on the Viennese libretto is 1763.,https://books.google.com/books?id=NoJnPwOqmKUC&pg=PA1#v=onepage&q&f=false,"Lemonnier, Pierre-René","Monsigny, Pierre-Alexandre"
206,Le Marchand de Smyrne,marchand de smyrne,Opéra comique,"The attribution of this work is uncertain. Chamfort's one-act comedy Le Marchand de Smyrne was first performed in Paris on 26 Jan 1770. However, Schletter's entry specifies an opera (""O. 1. a.""). The only plausible match found so far is the work by Just, but the only libretto online is in Dutch. Probably not Vogler's Der Kaufmann von Smyrna.",NA,"Chamfort, Sébastien-Roch Nicolas de","Just, Johann August"
118,Le Maréchal ferrant,marechal ferrant,Opéra comique,NA,https://books.google.com/books?id=PB4eqPr7IQkC&pg=PA1#v=onepage&q&f=false,"Anseaume, Louis","Philidor, François-André Danican"
NA,NA,NA,NA,NA,NA,"Quétant, François-Antoine",NA
156,Le Mari retrouvé,mari retrouve,Comédie,NA,NA,"Dancourt, Louis Heurteaux dit",NA
5,Matrosen Ballet,matrosen ballet,Ballet,NA,NA,Decamp,unknown
165,Le Mazet,mazet,Opéra comique,Also Mazet (without article),https://archive.org/details/mazetcomedieende00duni/page/n4/mode/2up,"Anseaume, Louis","Duni, Egidio"
65,Medea,medea,Melodrama,NA,NA,"Gotter, Friedrich Wilhelm","Benda, Georg"
260,Die Mediceer,mediceer,Trauerspiel,First performed by the Nationaltheater on 11 May 1776.,NA,"Brandes, Johann Christian",NA
182,"Les Menechmes, ou les Jumeaux","menechmes, ou les jumeaux",Comédie,NA,NA,"Regnard, Jean-François",NA
68,Le Mercure galant ou la Comédie sans titre,mercure galant ou la comedie sans titre,Comédie,NA,NA,"Boursault, Edme",NA
140,Le Milicien,milicien,Comédie,"""Comedie en  acte mêlée d'ariettes""First performed 1762https://archive.org/details/lemilicien00duni/page/n7/mode/2up",https://books.google.com/books?id=fFdXAAAAcAAJ&pg=PA1#v=onepage&q&f=false,"Anseaume, Louis","Duni, Egidio"
183,Milton und Elmire,milton und elmire,Singspiel,"The attribution to Reinwald is from Goggle Books, and needs to be investigated. The attribution to Michl is from Grove.",NA,"Reinwald, Wilhelm Friedrich Hermann","Michl, Joseph Willibald"
245,Minna von Barnhelm,minna von barnhelm,Lustspiel,NA,NA,"Lessing, Gotthold Ephraim",NA
101,Monsieur de St. Charles,monsieur de st. charles,Comédie,The work and author identification appear on several lists published in the 1780s.,NA,Gernevalde,NA
129,Nacht und Ungefähr,nacht und ungefaehr,Lustspiel,NA,NA,"Capacelli, Francesco Albergati",NA
NA,NA,NA,NA,NA,NA,"Laudes, Joseph",NA
9,Die Näscherinn,naescherinn,Singspiel,https://books.google.com/books?id=lWYPyjNCuAAC&pg=PA1#v=onepage&q&f=false,https://daten.digitale-sammlungen.de/0005/bsb00057879/images/index.html?id=00057879&groesser=&no=3&seite=5,"Weiße, Christian Felix",Kriner
120,"Nanette et Lucas, ou La Paysanne curieuse","nanette et lucas, ou la paysanne curieuse",Opéra comique,"""Comedie en prose, melée d'ariettes""",https://books.google.com/books?id=8-w5AAAAcAAJ&pg=PA1#v=onepage&q&f=false,"Framery, Nicolas-Étienne","d'Herbain, Jean-Louis Cuchot, Chevalier"
39,Die natürliche Zauberey,natuerliche zauberey,Lustspiel,NA,https://books.google.com/books?id=yO0vYEU41lcC&pg=PA1#v=onepage&q&f=false,"Weiße, Christian Felix",NA
266,Natur und Liebe im Streit,natur und liebe im streit,Trauerspiel,NA,NA,"d'Arien, Bernhard Christoph",NA
149,Die Nebenbuhler,nebenbuhler,Lustspiel,From Sheridan's The Rivals (1775),NA,"Engelbrecht, Johann Andreas",NA
NA,NA,NA,NA,NA,NA,"Sheridan, Richard Brinsley",NA
110,Der Neugierige,neugierige,Lustspiel,NA,NA,"Stephanie d. J., Johann Gottlieb",NA
201,Ninette à la cour,ninette à la cour,Comédie mêlée d'ariettes,First performed in Paris on 12 Feb 1755. Songs taken from Bertoldo in corte (1753) by Ciampi.,https://books.google.com/books?id=qS9aAAAAcAAJ&newbks=1&pg=PA1#v=onepage&q&f=false,"Favart, Charles-Simon","Ciampi, Vincenzo Legrenzio"
14,No title,no title,Ballet,NA,NA,unknown,unknown
122,Der Oberamtmann und die Soldaten,oberamtmann und die soldaten,Schauspiel,NA,NA,"d'Herbois, Jean-Marie Collot",NA
NA,NA,NA,NA,NA,NA,"Stephanie d. J., Johann Gottlieb",NA
221,Das öffentliche Geheimniß,oeffentliche geheimniß,Lustspiel,NA,NA,"Gotter, Friedrich Wilhelm",NA
82,L'Officier et le grand Baillif,officier et le grand baillif,Comédie,Unidentified,NA,unknown,NA
119,L'Officieux,officieux,Comédie,NA,https://books.google.com/books?id=a0ZoAAAAcAAJ&pg=PA1#v=onepage&q&f=false,"Piédefer, Adrien-Nicolas, marquis de La Salle",NA
193,Olivie,olivie,Trauerspiel,NA,NA,"Brandes, Johann Christian",NA
229,"L'Olympiade, ou le Triomphe de l'amitié","olympiade, ou le triomphe de l'amitie",Drame mêlé de musique,"French pasticcio, first performed in Paris on 2 Oct 1777.",https://www.loc.gov/resource/musschatz.17475.0/?sp=4,"Framery, Nicolas-Étienne","Sacchini, Antonio"
NA,NA,NA,NA,NA,NA,"Metastasio, Pietro",NA
237,On ne s'avise jamais de tout,on ne s'avise jamais de tout,Opéra comique,"First performed at the Foire Saint-Laurent in Paris, 14 Sep 1761",https://books.google.com/books?id=tw0hfsm4W_8C&pg=PP1#v=onepage&q&f=false,"Sedaine, Michel-Jean","Monsigny, Pierre-Alexandre"
273,Orfeo ed Euridice,orfeo ed euridice,Azione teatrale,NA,NA,"Calzabigi, Ranieri de'","Gluck, Christoph Willibald"
168,Orphée et Euridice,orphee et euridice,Tragédie-opéra,NA,NA,"Calzabigi, Ranieri de'","Gluck, Christoph Willibald"
NA,NA,NA,NA,NA,NA,"Moline, Pierre-Moline",NA
233,Der Ostindienfahrer,ostindienfahrer,Lustspiel,NA,NA,"Stephanie d. J., Johann Gottlieb",NA
147,Le Page étourdi,page etourdi,Comédie,Unidentified,NA,unknown,NA
130,Les Pêcheurs,pêcheurs,Opéra comique,NA,https://books.google.com/books?id=WDDQM0NVJEIC&pg=PP5#v=onepage&q&f=false,"La Salle, Adrien-Nicolas Piédefer, marquis de","Gossec, François-Joseph"
223,Percy,percy,Trauerspiel,"In Schletter: ""Percy. / Tr. in 5. A. a. d. E. v. einer Damme.""",https://books.google.com/books?id=8-hKZyUodpgC&pg=PA1#v=onepage&q&f=false,"More, Hannah",NA
NA,NA,NA,NA,NA,NA,unknown,NA
113,Le Père de famille,père de famille,Comédie,NA,https://books.google.com/books?id=P8tob_LJomEC&pg=PA1#v=onepage&q&f=false,"Diderot, Denis",NA
247,"Peter du bleibst, oder Der Hausfreund auf dem Lande","peter du bleibst, oder der hausfreund auf dem lande",Singspiel,Apparently no libretto online.,NA,unknown,"Walter, Ignaz"
246,Philotas,philotas,Trauerspiel,"Hadamowsky and Von Alth/Obzyna have two performances of Philotas by the court theater in 1782, the first on 22 Jan. This performance on Fri, 9 Nov 1781 is not given in either.",NA,"Lessing, Gotthold Ephraim",NA
284,Die Pilgrime auf Golgotha,pilgrime auf golgotha,Oratorio,NA,NA,unknown,"Albrechtsberger, Johann Georg"
50,Die Pilgrime von Mekka,pilgrime von mekka,Singspiel,Singpiel version of La rencontre imprévue.,NA,"Dancourt, Louis Heurteaux dit","Gluck, Christoph Willibald"
NA,NA,NA,NA,NA,NA,"Faber, Johann Heinrich",NA
137,Das Portrait,portrait,Lustspiel,NA,https://books.google.com/books?id=qobNPU74nCQC&pg=PA1#v=onepage&q&f=false,"Beauchamps, Pierre-François Godard de",NA
NA,NA,NA,NA,NA,NA,unknown,NA
27,Präsentirt das Gewehr,praesentirt das gewehr,Lustspiel,NA,NA,"Müller, Johann Heinrich Friedrich",NA
98,Les Précieuses ridicules,precieuses ridicules,Comédie,NA,NA,"Molière, Jean-Baptiste Poquelin, dit","Monsigny, Pierre-Alexandre"
208,Le Procureur arbitre,procureur arbitre,Comédie,"Given by Schletter as ""O. 1. a."", but Poisson's work is described only as ""comédie en vers"" with no mention of music. No other works with this title are listed in CÉSAR.",https://books.google.com/books?id=oXhPkNoMTJYC&newbks=1&pg=PP1#v=onepage&q&f=false,"Poisson, Philippe",NA
251,Progne und Philomele,progne und philomele,Ballet,NA,NA,unknown,"Winter, Peter von"
262,Le Pucheron,pucheron,unknown,"No work by this title on CÉSAR, and no Google hits. Perhaps ""bûcheron""? Several titles on CÉSAR contain this word, of which the most likely may be the comédie mêlée d'ariettes Le Bûcheron ou les Trois Souhaits by Guichard and Philidor.",https://books.google.com/books?id=TPM5AAAAcAAJ&newbks=1&pg=PA1#v=onepage&q&f=false,unknown,unknown
29,"Die pücefarbnen Schuhe, oder Die schöne Schusterin","puecefarbnen schuhe, oder die schoene schusterin",Singspiel,Based on a French original by Baron du Serrières,NA,"Stephanie d. J., Johann Gottlieb","Umlauf, Ignaz"
163,La Pupille,pupille,Comédie,First performed in Paris in 1734.,https://books.google.com/books?id=toMUAAAAQAAJ&pg=PA1#v=onepage&q&f=false,"Fagan, Barthélemy-Christophe",NA
99,Pygmalion,pygmalion,Melodrama,NA,NA,"Rousseau, Jean-Jacques","Coignet, Horace"
235,Pyrrhus und Polixene,pyrrhus und polixene,Ballet,NA,NA,unknown,"Winter, Peter von"
103,Der Rauchfangkehrer,rauchfangkehrer,Singspiel,NA,NA,"Auenbrugger, Leopold","Salieri, Antonio"
3,Die Rechnung ohne den Wirth,rechnung ohne den wirth,Lustspiel,NA,NA,"Schletter, Salomo Friedrich",NA
232,Reinhold und Armida,reinhold und armida,Melodrama,"First performed in Munich in Jun 1780. The work was performed once by the court theater on 7 Sep 1793 as Armida und Rinaldo (text at the link below). The performances on Fridays in 1781 were probably benefits, possibly for Winter, who seems still to have been in Vienna?",https://www.loc.gov/resource/musschatz.16506.0/?sp=3,"Babo, Joseph Marius von","Winter, Peter von"
150,Richard der Dritte,richard der dritte,Trauerspiel,NA,NA,"Weiße, Christian Felix",NA
243,Robert und Kalliste,robert und kalliste,Singspiel,Adapted from Guglielmi's La sposa fedele (1766),NA,"Chiari, Pietro","Guglielmi, Pietro Alessandro"
NA,NA,NA,NA,NA,NA,"Eschenburg, Johann Joachim",NA
192,Le Roi et le Fermier,roi et le fermier,Opéra comique,NA,https://books.google.com/books?id=27kB05OAiroC&newbks=1&pg=PA1#v=onepage&q&f=false,"Sedaine, Michel-Jean","Monsigny, Pierre-Alexandre"
144,Romeo und Julie,romeo und julie,Trauerspiel,NA,NA,"Shakespeare, William",NA
NA,NA,NA,NA,NA,NA,"Weiße, Christian Felix",NA
74,Rose et Colas,rose et colas,Opéra comique,NA,NA,"Sedaine, Michel-Jean","Monsigny, Pierre-Alexandre"
30,La Rosière de Salency,rosière de salency,Opéra comique,"According to fr.wikipedia, the music is by Blaise, Philidor, Monsigny, and Duni.",NA,"Favart, Charles-Simon","Philidor, François-André Danican"
226,Sancho Pança dans son isle,sancho pança dans son isle,Opéra buffon,First performed in Paris on 8 Jul 1762.,https://books.google.com/books?id=C6dXAAAAcAAJ&pg=PP5#v=onepage&q&f=false,"Poinsinet, Antoine-Alexandre-Henri","Philidor, François-André Danican"
285,Santa Elena al Calvario,santa elena al calvario,Oratorio,"First version 1747, second version 1772.",NA,"Metastasio, Pietro","Hasse, Johann Adolf"
256,Sara ou la Fermière ecossaise,sara ou la fermière ecossaise,Comédie mêlée d'ariettes,First performed in Paris on 8 May 1773.,https://books.google.com/books?id=w1eQ69CuwHkC&pg=PA1#v=onepage&q&f=false,"Collet de Messine, Jean-Baptiste","Vachon , Pierre"
142,Der Schmuck,schmuck,Lustspiel,NA,NA,"Sprickmann, Anton Matthias",NA
72,Der Schneider und sein Sohn,schneider und sein sohn,Lustspiel,NA,NA,"Fuß, Franz",NA
248,Die schöne Nanette,schoene nanette,Lustspiel,Performed only once by the court theater.,NA,"Legrand, Marc-Antoine",NA
268,Die schöne Wienerinn,schoene wienerinn,Lustspiel,NA,NA,"Weidmann, Paul",NA
112,Der Schubkarren des Essighändlers,schubkarren des essighaendlers,Lustspiel,NA,NA,"Brahm, Moritz von",NA
NA,NA,NA,NA,NA,NA,"Mercier, Louis-Sébastien",NA
96,Die Schwäger,schwaeger,Trauerspiel,NA,NA,"Eckardt, Friedrich Samuel Lucas von",NA
219,Die Schwiegermütter,schwiegermuetter,Lustspiel,"On the title page of the Viennese playbook: ""Auf dem k. k. Hof=Nationaltheater aufgeführt von der in der Schauspielkunst sich übenden Jugend."" The author attribution is from Schletter and Schink 1782.",https://books.google.com/books?id=RDRJAAAAcAAJ&pg=PA1#v=onepage&q&f=false,"Romanus, Karl Franz",NA
104,Der sehende Blinde,sehende blinde,Lustspiel,Based on L'Aveugle clairvoyant,NA,"Legrand, Marc-Antoine",NA
NA,NA,NA,NA,NA,NA,"Seyfried, Heinrich Wilhelm",NA
228,Der seltne Freyer,seltne freyer,Lustspiel,NA,NA,Gernevalde,NA
NA,NA,NA,NA,NA,NA,"Meyer, Friedrich Ludwig Wilhelm",NA
207,La Sérénade,serenade,Opéra comique,"Le Bouquet de Louison ou la sérénade de village by Taconet is the only 18th-c. one-act opéra on CÉSAR with ""sérénade"" in the title.",NA,unknown,unknown
102,La Servante maitresse,servante maitresse,Opéra comique,"""Comédie en deux actes, melée d'ariettes, parodiées de La Serva Padrona""",https://books.google.com/books?id=5u87AQAAMAAJ&pg=PA1#v=onepage&q&f=false,"Favart, Charles-Simon",unknown
179,Die sieben Schwaben,sieben schwaben,Ballet,"Evidently based on the German fairy tale of this name. Kunn's company performed this ballet in Salzburg on 13 Oct 1783 (see MBA vi:156, notes to line 152 of Nannerl Mozart's diary).",NA,unknown,unknown
121,Silvain,silvain,Opéra comique,NA,https://books.google.com/books?id=EjZMAAAAcAAJ&pg=PA1#v=onepage&q&f=false,"Marmontel, Jean-Françoise","Grétry, André Ernest Modeste"
52,Der Sklavenhändler von Smyrna,sklavenhaendler von smyrna,Singspiel,"Derived from Chamfort, Le Marchand de Smyrne (1770). The ÖNB has a one-act Lustspiel Der Sklavenhändler von Smyrna based on Chamfort, translated by Brahm. Singspiel versions survive under the title Der Kaufmann von Smyrna with music by Vogler (Mannheim), and Andreas Franz Holly (Holy; Belin 1775). There seems to be no libretto or score corresponding to the 1781 production in the ÖNB.",NA,"Chamfort, Sébastien-Roch Nicolas de",unknown
177,Der Sklavenhändler von Smyrna,sklavenhaendler von smyrna,Lustspiel,NA,NA,"Brahm, Moritz von",NA
NA,NA,NA,NA,NA,NA,"Chamfort, Sébastien-Roch Nicolas de",NA
203,Die Sklavinn,sklavinn,Singspiel,"From Piccinni's Gli stravaganti, ossia La schiava riconosciuta, first performed in Rome on 1 Jan 1764.",NA,"Stephanie d. J., Johann Gottlieb","Piccinni, Niccolò"
NA,NA,NA,NA,NA,NA,unknown,NA
67,"Soliman der Zweyte, oder Die drey Sultaninnen","soliman der zweyte, oder die drey sultaninnen",Lustspiel,Translation of Soliman Second,NA,"Favart, Charles-Simon",NA
180,Le Somnambule,somnambule,Comédie,First performed in Paris in 1739.,https://books.google.com/books?id=LTCqiB7vX5sC&pg=PA1#v=onepage&q&f=false,"Ferriol de Pont-de-Veyle, Antoine de",NA
114,Le Sorcier,sorcier,Opéra comique,NA,NA,"Poinsinet, Antoine-Alexandre-Henri","Philidor, François-André Danican"
51,Der Spleen,spleen,Lustspiel,NA,NA,"Stephanie d. J., Johann Gottlieb",NA
277,"Stirbt der Fuchs, so gilt sein Balg","stirbt der fuchs, so gilt sein balg",ländliches Gemälde,The playbook at the link is dated 1770.,https://books.google.com/books?id=lLDoMudc4xMC&newbks=1&pg=PP3#v=onepage&q&f=false,"Müller, Johann Heinrich Friedrich",NA
178,Der Stolz des Grafen Barcelona,stolz des grafen barcelona,Singspiel,Nothing is currently known about this work.,NA,unknown,unknown
23,Die Strafe im Sturz,strafe im sturz,Ballet,NA,NA,Sacco,unknown
250,Der stürmische Liebhaber,stuermische liebhaber,Lustspiel,NA,NA,"Monvel, Jacques-Marie Boutet de",NA
NA,NA,NA,NA,NA,NA,unknown,NA
4,Der Sturm,sturm,Schauspiel,NA,NA,"Schink, Johann Friedrich",NA
NA,NA,NA,NA,NA,NA,"Shakespeare, William",NA
97,Le Tableau parlant,tableau parlant,Opéra comique,NA,NA,"Anseaume, Louis","Grétry, André Ernest Modeste"
61,Les Talens à la mode,talens à la mode,Comédie,NA,NA,"Boissy, Louis de",NA
134,Le Tartuffe,tartuffe,Comédie,First performed in 1664,NA,"Molière, Jean-Baptiste Poquelin, dit",NA
241,Das Testament,testament,Lustspiel,NA,NA,"Schröder, Friedrich Ludwig",NA
196,Der Teufel steckt in ihm,teufel steckt in ihm,Lustspiel,Attribution to Colman is from Hadamowsky.,NA,"Colman, George",NA
NA,NA,NA,NA,NA,NA,"Reichard, Heinrich August Ottokar",NA
254,Thorheit und Betrügerey,thorheit und betruegerey,Lustspiel,NA,NA,"Stephanie d. Ä., Christian Gottlob",NA
198,Der Todte ein Freyer,todte ein freyer,Lustspiel,Attribution to Sedaine is on title page. Adapted from Sedaine's Le mort marié/,https://books.google.com/books?id=yIa6lmBQ7nsC&pg=PA1#v=onepage&q&f=false,"Pauerspach, Karl Michael",NA
NA,NA,NA,NA,NA,NA,"Sedaine, Michel-Jean",NA
269,Toinon et Toinette,toinon et toinette,Comédie mêlée d'ariettes,Toinon et Toinette was first performed in Paris on 20 Jun 1767.,https://books.google.com/books?id=P8Vqz5lbdGQC&pg=PA1#v=onepage&q&f=false,"Desboulmiers, Jean-Auguste Jullien, dit","Gossec, François-Joseph"
160,Tom Jones,tom jones,Opéra comique,After Fielding's Tom Jones,https://books.google.com/books?id=hGxXAAAAcAAJ&pg=PA1#v=onepage&q&f=false,"Poinsinet, Antoine-Alexandre-Henri","Philidor, François-André Danican"
63,Le Tonnellier,tonnellier,Opéra comique,NA,NA,"Audinot, Nicolas-Médard","Gossec, François-Joseph"
181,Le Tout en peu,tout en peu,Comédie,NA,NA,unknown,NA
143,Die Trauer,trauer,Lustspiel,Adapted from Hauteroches's Le Deuil (1680),NA,"Hauteroche, Noël Lebreton de",NA
NA,NA,NA,NA,NA,NA,"Jester, Friedrich Ernst",NA
258,Les Trois Fermiers,trois fermiers,Comédie mêlée d'ariettes,"First performed in Paris, 16 May 1777.",https://books.google.com/books?id=sMo5AAAAcAAJ&pg=PA1#v=onepage&q&f=false,"Monvel, Jacques-Marie Boutet de","Dezède, Nicolas-Alexandre"
125,Les Trois Frères rivaux,trois frères rivaux,Comédie,First performed in Paris on 4 Aug 1713. The Viennese playbook at the link is dated 1752.,https://books.google.com/books?id=e_SZmPZsxCcC&pg=PA1#v=onepage&q&f=false,"La Font, Joseph de",NA
88,Les Trois Jumeaux vénetiens,trois jumeaux venetiens,Comédie,First performed in Paris on 7 Dec 1773.,https://books.google.com/books?id=Y--5yUOsyMsC&pg=PA1#v=onepage&q&f=false,"Colalto Mattiuzzi, Antonio Cristoforo",NA
NA,NA,NA,NA,NA,NA,"Marcouville, Pierre-Augustin Lefèvre de",NA
123,Turcaret,turcaret,Comédie,Published in 1708. Also Turcaret ou le Financier.,https://books.google.com/books?id=EghlH5nqzrYC&pg=PA1#v=onepage&q&f=false,"Lesage, Alain-René",NA
202,Die Uebereilung,uebereilung,Lustspiel,NA,NA,"Fagan, Barthélemy-Christophe",NA
NA,NA,NA,NA,NA,NA,"Gebler, Tobias Philipp von",NA
171,Die Ungetreuen,ungetreuen,Lustspiel,Adapted from Barthe's Les fausses infidélités.,NA,"Barthe, Nicolas Thomas",NA
NA,NA,NA,NA,NA,NA,"Reichard, Heinrich August Ottokar",NA
212,Die unvermutheten Zufälle,unvermutheten zufaelle,Singspiel,Adapted from Les Événements imprévues (1779).,NA,"Hales, Thomas","Grétry, André Ernest Modeste"
NA,NA,NA,NA,NA,NA,"Stephanie d. J., Johann Gottlieb",NA
175,Die unversehene Wette,unversehene wette,Lustspiel,NA,NA,"Rautenstrauch, Johann",NA
NA,NA,NA,NA,NA,NA,"Sedaine, Michel-Jean",NA
270,Les Vendangeurs ou les Deux Baillis,vendangeurs ou les deux baillis,Vaudeville,First performed in Paris on 7 Nov 1780. The playbook seems not to be online.,NA,"Barré, Pierre-Yves",unknown
NA,NA,NA,NA,NA,NA,"Pils, Pierre-Antoine-Augustin de",NA
76,Die verfolgte Unbekannte,verfolgte unbekannte,Singspiel,German adaptation of L'incognita perseguitata.,NA,"Petrosellini, Giuseppe","Anfossi, Pasquale"
NA,NA,NA,NA,NA,NA,"Stephanie d. J., Johann Gottlieb",NA
28,Die Verlobung,verlobung,Lustspiel,NA,NA,"Brömel, Wilhelm Heinrich",NA
189,Der verlogene Bediente,verlogene bediente,Lustspiel,From Garrick's The Lying Valet (1741),NA,"Garrick, David",NA
NA,NA,NA,NA,NA,NA,"Ratschky, Joseph Franz",NA
95,Die verstorbene Ehefrau,verstorbene ehefrau,Lustspiel,NA,NA,"Bretzner, Christoph Friedrich",NA
70,Die wahre Liebe,wahre liebe,Lustspiel,Identification  uncertain,NA,"Schiebeler, Daniel",NA
31,Wahrheit ist gut Ding,wahrheit ist gut ding,Lustspiel,NA,NA,"Goldoni, Carlo",NA
NA,NA,NA,NA,NA,NA,"Schletter, Salomo Friedrich",NA
36,Was erhält die Männer treu?,was erhaelt die maenner treu?,Singspiel,Premiere in the Burgtheater on 1 May 1780,NA,"Zehnmark, Ludwig","Ruprecht, Martin"
185,Die Wâschermädchen,wâschermaedchen,Singspiel,From Zanetti's Le lavanderine,NA,"Bock, Johann Christian","Zanetti, Francesco"
252,Der Weise in der That,weise in der that,Schauspiel,NA,NA,"Jester, Friedrich Ernst",NA
NA,NA,NA,NA,NA,NA,"Sedaine, Michel-Jean",NA
108,Wer wird sie kriegen,wer wird sie kriegen,Lustspiel,NA,NA,"Eckardt, Friedrich Samuel Lucas von",NA
26,Der Westindier,westindier,Lustspiel,"Adapted from Cumberland's ""The West Indian""",NA,"Cumberland, Richard",NA
NA,NA,NA,NA,NA,NA,"Kepner, Friedrich",NA
141,Die Widersprecherin,widersprecherin,Lustspiel,Adapted from Dufresny's L'Esprit de contradiction (1700),NA,"Dufresny, Charles",NA
NA,NA,NA,NA,NA,NA,"Gottsched, Luise Adelgunde Victoire",NA
48,Die Wildschützen,wildschuetzen,Lustspiel,"According to Hadamowsky, ""Lustspiel mit Gesängen""",NA,"Stephanie d. J., Johann Gottlieb",unknown
69,Das Winterquartier in Amerika,winterquartier in amerika,Lustspiel,NA,NA,"Babo, Joseph Marius von",NA
153,Die Wirthschaftlerinn,wirthschaftlerinn,Lustspiel,NA,NA,"Stephanie d. J., Johann Gottlieb",NA
79,Wissenschaft geht vor Schönheit,wissenschaft geht vor schoenheit,Lustspiel,Kalliope record here: http://kalliope-verbund.info/DE-611-HS-3410222 has this as a translation by Bock of Goldoni's La donna garbo (1743).,https://books.google.com/books?id=NygDljEwhsAC&pg=PA1#v=onepage&q&f=false,"Bock, Johann Christian",NA
NA,NA,NA,NA,NA,NA,"Goldoni, Carlo",NA
164,Der Wittwer,wittwer,Lustspiel,"Based on Carmontelle's ""Proverbe dramatique"" Le Veuf.https://fr.wikisource.org/wiki/Proverbes_dramatiques/Le_Veuf",NA,"Carmontelle, Louis Carrogis de",NA
NA,NA,NA,NA,NA,NA,unknown,NA
152,Die Wölfe in der Heerde,woelfe in der heerde,Lustspiel,NA,NA,"Stephanie d. J., Johann Gottlieb",NA
116,Der Zaubergürtel,zauberguertel,Lustspiel,NA,https://books.google.com/books?id=ahBaAAAAcAAJ&pg=PP1#v=onepage&q&f=false,"Rousseau, Jean-Jacques",NA
