id,date_id,theater,company,event_type,hadamowsky,morrow,notes
317,1781-06-28,Kth,French,unknown,No,NA,NA
318,1781-06-29,NA,NA,NA,NA,NA,NA
319,1781-06-30,Bth,Court,reprise,Yes,NA,Final performance
320,1781-06-30,Bth,Court,premiere,Yes,NA,NA
321,1781-06-30,Kth,French,unknown,No,NA,NA
322,1781-07-01,Bth,Court,reprise,Yes,NA,NA
323,1781-07-01,Bth,Court,reprise,Yes,NA,NA
324,1781-07-01,Kth,French,reprise,No,NA,NA
325,1781-07-02,Bth,Court,reprise,Yes,NA,NA
326,1781-07-02,Bth,Court,reprise,Yes,NA,NA
327,1781-07-02,Kth,Preßburg,unknown,No,NA,NA
328,1781-07-02,Kth,Preßburg,unknown,No,NA,NA
329,1781-07-03,Bth,Court,premiere,Yes,NA,NA
330,1781-07-03,Bth,Court,reprise,Yes,NA,NA
331,1781-07-03,Kth,French,unknown,No,NA,NA
332,1781-07-03,Kth,French,unknown,No,NA,NA
333,1781-07-04,Bth,Court,reprise,Yes,NA,NA
334,1781-07-04,NA,Preßburg,reprise,No,NA,NA
335,1781-07-04,Kth,Preßburg,unknown,No,NA,NA
336,1781-07-05,Bth,Court,premiere,Yes,NA,NA
337,1781-07-05,Bth,Court,reprise,Yes,NA,NA
338,1781-07-05,Kth,French,reprise,No,NA,NA
339,1781-07-05,Kth,French,reprise,No,NA,NA
340,1781-07-06,NA,NA,NA,NA,NA,NA
341,1781-07-07,Bth,Court,premiere,Yes,NA,NA
348,1781-07-07,Bth,Court,reprise,Yes,NA,NA
349,1781-07-07,Kth,French,unknown,No,NA,NA
350,1781-07-07,Kth,French,unknown,No,NA,NA
342,1781-07-08,Bth,Court,reprise,Yes,NA,NA
343,1781-07-08,Kth,Preßburg,unknown,No,NA,The singspiel is unidentified
344,1781-07-08,Kth,Preßburg,unknown,No,NA,"""Die 7. Schwaben. B."""
345,1781-07-09,Bth,Court,reprise,Yes,NA,NA
346,1781-07-09,Kth,French,unknown,No,NA,NA
347,1781-07-09,Kth,French,reprise,No,NA,NA
351,1781-07-10,Bth,Court,reprise,Yes,NA,NA
352,1781-07-10,Kth,Preßburg,unknown,No,NA,"""Milton und Elmire / A. v. Göthe. Ballet.""Schletter may have confused Milton und Elmire with Goethe's Erwin und Elmire, which had been in the repertory of the court theater since 1776."
353,1781-07-10,Kth,Preßburg,unknown,No,NA,NA
354,1781-07-11,Bth,Court,reprise,Yes,NA,NA
355,1781-07-11,Bth,Court,premiere,Yes,NA,Performed only three times
356,1781-07-11,Kth,French,unknown,No,NA,NA
357,1781-07-11,Kth,French,reprise,No,NA,NA
358,1781-07-12,Bth,Court,reprise,Yes,NA,NA
359,1781-07-12,Bth,Court,reprise,Yes,NA,Final performance
360,1781-07-12,Kth,Preßburg,unknown,No,NA,NA
361,1781-07-12,Kth,Preßburg,reprise,No,NA,Confusion over multiple works with this or related titles.
362,1781-07-12,Kth,Preßburg,unknown,No,NA,NA
363,1781-07-13,NA,NA,NA,NA,NA,NA
364,1781-07-14,Bth,Court,reprise,Yes,NA,NA
365,1781-07-14,Bth,Court,premiere,Yes,NA,NA
366,1781-07-14,Kth,Preßburg,unknown,No,NA,NA
367,1781-07-15,Bth,Court,reprise,Yes,NA,NA
368,1781-07-15,Bth,Court,reprise,NA,NA,NA
369,1781-07-15,Kth,French,unknown,No,NA,NA
370,1781-07-15,Kth,French,reprise,No,NA,NA
371,1781-07-15,Kth,French,reprise,No,NA,NA
372,1781-07-16,Bth,Court,reprise,Yes,NA,NA
373,1781-07-16,Kth,French,reprise,No,NA,NA
374,1781-07-16,Kth,French,unknown,No,NA,NA
375,1781-07-16,Kth,French,unknown,No,NA,NA
376,1781-07-17,Bth,Court,reprise,Yes,NA,Final performance
377,1781-07-17,Bth,Court,reprise,Yes,NA,NA
378,1781-07-17,Kth,French,unknown,No,NA,NA
379,1781-07-17,Kth,French,reprise,No,NA,NA
380,1781-07-18,Bth,Court,reprise,Yes,NA,NA
381,1781-07-18,Bth,Court,reprise,Yes,NA,NA
382,1781-07-18,Kth,Preßburg,reprise,No,NA,NA
383,1781-07-19,Bth,Court,reprise,Yes,NA,In German
384,1781-07-20,NA,NA,NA,NA,NA,NA
385,1781-07-21,Bth,Court,premiere,Yes,NA,NA
388,1781-07-21,Bth,Court,reprise,Yes,NA,NA
389,1781-07-21,Kth,French,reprise,No,NA,NA
386,1781-07-22,Bth,Court,reprise,Yes,NA,NA
387,1781-07-22,Kth,Preßburg,unknown,No,NA,"German version of Le due contesse, which had been performed in Vienna in 1776 and 1777."
390,1781-07-22,Bth,Court,reprise,Yes,NA,NA
391,1781-07-23,Bth,Court,reprise,Yes,NA,NA
392,1781-07-23,Bth,Court,reprise,Yes,NA,NA
393,1781-07-23,Kth,French,reprise,No,NA,NA
394,1781-07-24,Bth,Court,reprise,Yes,NA,NA
395,1781-07-25,Bth,Court,reprise,Yes,NA,NA
396,1781-07-25,Kth,French,reprise,No,NA,NA
397,1781-07-25,Kth,French,reprise,No,NA,NA
398,1781-07-26,Bth,Court,reprise,Yes,NA,NA
399,1781-07-26,Kth,French,reprise,No,NA,NA
400,1781-07-26,Kth,French,reprise,No,NA,NA
401,1781-07-27,NA,NA,NA,NA,NA,NA
402,1781-07-28,Bth,Court,reprise,Yes,NA,NA
403,1781-07-28,Bth,Court,reprise,Yes,NA,NA
404,1781-07-28,Kth,French,reprise,No,NA,NA
405,1781-07-29,Bth,Court,reprise,Yes,NA,NA
406,1781-07-29,Kth,French,reprise,No,NA,NA
407,1781-07-30,Bth,Court,reprise,Yes,NA,NA
408,1781-07-30,Bth,Court,reprise,Yes,NA,NA
409,1781-07-30,Kth,French,unknown,No,NA,NA
410,1781-07-30,Kth,French,reprise,No,NA,NA
411,1781-07-31,NA,Court,reprise,Yes,NA,NA
412,1781-08-01,Bth,Court,reprise,Yes,NA,Final performance
413,1781-08-01,Bth,Court,reprise,Yes,NA,"In German, as a singspiel"
414,1781-08-01,Kth,French,reprise,No,NA,NA
415,1781-08-01,Kth,French,reprise,No,NA,NA
416,1781-08-02,Bth,Court,reprise,Yes,NA,NA
417,1781-08-02,Kth,French,reprise,No,NA,NA
418,1781-08-02,Kth,French,premiere,No,NA,NA
419,1781-08-03,NA,NA,NA,NA,NA,NA
420,1781-08-04,Bth,Court,reprise,Yes,NA,NA
421,1781-08-04,Bth,Court,reprise,Yes,NA,NA
422,1781-08-04,Kth,French,unknown,No,NA,NA
423,1781-08-04,Kth,French,reprise,No,NA,NA
424,1781-08-05,Bth,Court,reprise,Yes,NA,NA
425,1781-08-05,Kth,French,reprise,No,NA,NA
426,1781-08-06,Bth,Court,reprise,Yes,NA,NA
427,1781-08-06,Kth,French,reprise,No,NA,NA
428,1781-08-06,Kth,French,reprise,No,NA,NA
429,1781-08-07,Bth,Court,reprise,Yes,NA,NA
430,1781-08-07,Bth,Court,premiere,Yes,NA,Performed only twice
431,1781-08-08,Bth,Court,reprise,Yes,NA,Final performance
432,1781-08-08,Kth,French,reprise,No,NA,NA
433,1781-08-08,Kth,French,reprise,No,NA,NA
434,1781-08-09,Bth,Court,reprise,Yes,NA,NA
435,1781-08-09,Bth,Court,reprise,Yes,NA,Final performance
436,1781-08-09,Kth,French,reprise,No,NA,NA
437,1781-08-09,Kth,French,reprise,No,NA,NA
438,1781-08-10,NA,NA,NA,NA,NA,NA
439,1781-08-11,Bth,Court,premiere,Yes,NA,NA
440,1781-08-11,Kth,French,unknown,No,NA,"""Le Marchand de Smirne / O. 1. a."""
441,1781-08-11,Kth,French,reprise,No,NA,NA
442,1781-08-12,Bth,Court,reprise,Yes,NA,NA
443,1781-08-12,Kth,French,reprise,No,NA,NA
444,1781-08-12,Kth,French,unknown,No,NA,NA
445,1781-08-12,Kth,French,reprise,No,NA,"""Les Dupes. O. 1. a.""Uncertain whether this work, listed as an opera, is the same as La Comédie à l'impromptu, ou les Dupes performed by the French company in July."
446,1781-08-13,Bth,Court,reprise,Yes,NA,NA
447,1781-08-13,Bth,Court,reprise,Yes,NA,NA
448,1781-08-14,Bth,Court,reprise,Yes,NA,NA
449,1781-08-14,Kth,French,unknown,No,NA,NA
450,1781-08-14,Kth,French,reprise,No,NA,NA
451,1781-08-15,Bth,Court,reprise,Yes,NA,NA
452,1781-08-15,Bth,Court,reprise,Yes,NA,NA
453,1781-08-15,Kth,French,reprise,No,NA,NA
454,1781-08-16,Bth,Court,reprise,Yes,NA,Final perfomance
455,1781-08-16,Bth,Court,reprise,Yes,NA,NA
456,1781-08-16,Kth,French,reprise,No,NA,NA
457,1781-08-17,NA,NA,NA,NA,NA,NA
458,1781-08-18,NA,NA,NA,NA,NA,NA
459,1781-08-19,Bth,Court,reprise,Yes,NA,In German as singspiel
460,1781-08-19,Kth,French,unknown,No,NA,NA
461,1781-08-19,Kth,French,reprise,No,NA,NA
462,1781-08-19,Kth,French,reprise,No,NA,NA
463,1781-08-20,Bth,Court,reprise,Yes,NA,NA
464,1781-08-21,Bth,Court,reprise,Yes,NA,NA
465,1781-08-21,Kth,French,reprise,No,NA,NA
466,1781-08-21,Kth,French,reprise,No,NA,NA
467,1781-08-22,Bth,Court,reprise,Yes,NA,NA
468,1781-08-23,Bth,Court,reprise,Yes,NA,NA
469,1781-08-23,Kth,French,reprise,No,NA,NA
470,1781-08-23,Kth,French,reprise,No,NA,NA
471,1781-08-24,NA,NA,NA,NA,NA,NA
472,1781-08-25,Bth,Court,reprise,Yes,NA,NA
473,1781-08-25,Bth,Court,premiere,Yes,NA,Performed only three times.
474,1781-08-25,Kth,French,unknown,No,NA,NA
475,1781-08-26,Bth,Court,reprise,Yes,NA,NA
476,1781-08-26,Kth,French,reprise,No,NA,NA
477,1781-08-27,Bth,Court,reprise,Yes,NA,NA
478,1781-08-28,Bth,Court,reprise,Yes,NA,NA
479,1781-08-28,Bth,Court,reprise,No,NA,Hadamowsky has Die Widersprecherin on this date
480,1781-08-28,Kth,French,reprise,No,NA,NA
481,1781-08-28,Kth,French,reprise,No,NA,NA
482,1781-08-29,Bth,Court,reprise,Yes,NA,NA
483,1781-08-29,Bth,Court,reprise,Yes,NA,NA
484,1781-08-30,Bth,Court,reprise,Yes,NA,NA
485,1781-08-30,Kth,French,reprise,No,NA,NA
486,1781-08-30,Kth,French,reprise,No,NA,NA
487,1781-08-31,Bth,Kinder,premiere,No,NA,This work and performance is not in Hadamowsky.
488,1781-09-01,Bth,Court,reprise,Yes,NA,NA
489,1781-09-01,Bth,Court,premiere,Yes,NA,Performed only four times.
490,1781-09-01,Kth,French,unknown,No,NA,NA
491,1781-09-02,Bth,Court,reprise,Yes,NA,NA
492,1781-09-02,Kth,French,reprise,No,NA,NA
493,1781-09-03,Bth,Court,reprise,Yes,NA,NA
494,1781-09-03,Bth,Court,reprise,Yes,NA,NA
495,1781-09-04,Bth,Court,reprise,Yes,NA,NA
496,1781-09-04,Kth,French,reprise,No,NA,NA
497,1781-09-04,Kth,French,reprise,No,NA,NA
498,1781-09-05,Bth,Court,reprise,Yes,NA,NA
499,1781-09-06,Bth,Court,reprise,Yes,NA,NA
500,1781-09-07,Bth,Kinder,reprise,No,NA,See 31 Aug 1781
501,1781-09-08,NA,NA,NA,NA,NA,NA
502,1781-09-09,Bth,Court,reprise,Yes,NA,Final performance
503,1781-09-09,Bth,Court,reprise,Yes,NA,NA
504,1781-09-09,Kth,French,reprise,No,NA,"The directors of the French company absconded from Vienna on 8 Sep 1781 because of the company's poor finances. The company chose Le Petit as in interim internal director. They were allowed to continue their performances, but the emperor resolved on 8 Sep: “aber ihre Effecten, die vermutlich denen Entrepreneurs gehörten, sind für die Schuldner in Beschlag zu nehmen"" (Hadamowsky, 464)."
505,1781-09-10,Bth,Court,reprise,Yes,NA,NA
506,1781-09-11,Bth,Court,reprise,Yes,NA,Final performance
507,1781-09-11,Bth,Court,reprise,Yes,NA,NA
508,1781-09-11,Kth,French,reprise,No,NA,NA
509,1781-09-11,Kth,French,unknown,No,NA,NA
510,1781-09-12,Bth,Court,reprise,Yes,NA,NA
511,1781-09-13,Bth,Court,reprise,Yes,NA,NA
512,1781-09-13,Kth,Court,reprise,Yes,NA,NA
513,1781-09-14,Kth,Kinder,unknown,No,NA,"This performance, on a Friday, is not in Hadamowsky or Von Alth/Obzyna/"
514,1781-09-14,Bth,Kinder,unknown,No,NA,"From the 1781 Viennese libretto: ""Aufgeführt auf dem k. k. Hof=Nationaltheater von der in der Schauspielkunst sich übenden Jugend."""
515,1781-09-15,Bth,Court,premiere,Yes,NA,NA
516,1781-09-15,Kth,French,reprise,No,NA,NA
517,1781-09-16,Bth,Court,reprise,Yes,NA,NA
518,1781-09-16,Kth,French,reprise,No,NA,NA
519,1781-09-17,Bth,Court,reprise,Yes,NA,NA
520,1781-09-17,Bth,Court,reprise,Yes,NA,NA
521,1781-09-18,Bth,Court,reprise,Yes,NA,NA
522,1781-09-19,Bth,Court,reprise,Yes,NA,NA
523,1781-09-19,Bth,Court,reprise,Yes,NA,Final performance
524,1781-09-20,Bth,Court,reprise,Yes,NA,NA
525,1781-09-20,Kth,French,unknown,No,NA,NA
526,1781-09-21,Bth,Kinder,reprise,No,NA,NA
527,1781-09-21,Bth,Kinder,reprise,No,NA,NA
528,1781-09-22,Bth,Court,reprise,Yes,NA,NA
529,1781-09-22,Kth,French,unknown,No,NA,NA
530,1781-09-22,Kth,French,unknown,No,NA,NA
531,1781-09-23,Bth,Court,reprise,Yes,NA,Final performance
532,1781-09-23,Kth,French,unknown,No,NA,NA
533,1781-09-23,Kth,French,unknown,No,NA,NA
534,1781-09-24,Bth,Court,reprise,Yes,NA,Final performance
535,1781-09-24,Bth,Court,reprise,Yes,NA,NA
536,1781-09-25,Bth,Court,reprise,Yes,NA,NA
537,1781-09-25,Kth,French,reprise,No,NA,NA
538,1781-09-26,Bth,Court,reprise,Yes,NA,"Schletter: ""Zemire u. Apor [sic] mit / Ballet."""
539,1781-09-27,Bth,Court,reprise,Yes,NA,NA
540,1781-09-28,Bth,Kinder,reprise,No,NA,NA
541,1781-09-29,Bth,Court,premiere,Yes,NA,NA
542,1781-09-29,Bth,Court,reprise,Yes,NA,Final performance
543,1781-09-29,Kth,French,unknown,No,NA,NA
544,1781-09-30,Bth,Court,reprise,Yes,NA,NA
545,1781-09-30,Kth,French,unknown,No,NA,NA
546,1781-09-30,Kth,French,reprise,No,NA,NA
547,1781-10-01,Bth,Court,reprise,Yes,NA,NA
548,1781-10-02,Bth,Court,reprise,Yes,NA,NA
549,1781-10-02,Bth,Court,reprise,Yes,NA,NA
550,1781-10-02,Kth,French,reprise,No,NA,NA
551,1781-10-02,Kth,French,unknown,No,NA,NA
552,1781-10-03,Bth,Court,reprise,Yes,NA,NA
553,1781-10-03,Bth,Court,reprise,Yes,NA,NA
554,1781-10-04,Bth,Court,reprise,Yes,NA,NA
555,1781-10-04,Bth,Court,reprise,Yes,NA,NA
556,1781-10-04,Kth,French,reprise,No,NA,NA
557,1781-10-05,Bth,unknown,premiere,No,NA,"Possibly a benefit for composer Peter Winter, who seems still to have been in Vienna?"
558,1781-10-06,Bth,Court,reprise,Yes,NA,NA
559,1781-10-06,Kth,French,reprise,No,NA,NA
560,1781-10-07,Bth,Court,reprise,Yes,NA,NA
561,1781-10-07,Kth,French,reprise,No,NA,NA
562,1781-10-08,Bth,Court,reprise,Yes,NA,NA
563,1781-10-08,Kth,unknown,NA,No,NA,"""Fechtakademie"""
564,1781-10-09,Bth,Court,reprise,Yes,NA,NA
565,1781-10-09,Kth,French,reprise,No,NA,NA
566,1781-10-09,Kth,French,reprise,No,NA,NA
567,1781-10-10,Bth,Court,reprise,Yes,NA,NA
568,1781-10-10,Bth,Court,reprise,Yes,NA,Final performance
569,1781-10-11,Bth,Court,reprise,Yes,NA,NA
570,1781-10-11,Bth,Court,reprise,Yes,NA,Final performance
571,1781-10-11,Kth,French,reprise,No,NA,NA
572,1781-10-11,Kth,French,reprise,No,NA,NA
573,1781-10-12,Bth,unknown,reprise,No,NA,NA
574,1781-10-12,Bth,Kinder,reprise,No,NA,NA
575,1781-10-13,Bth,Court,premiere,Yes,NA,"Performed just three times in 1781, and revived for two performances in 1785."
576,1781-10-14,Kth,French,reprise,No,NA,NA
577,1781-10-15,NA,NA,NA,NA,NA,NA
578,1781-10-16,Bth,Court,reprise,Yes,NA,NA
579,1781-10-16,Kth,French,unknown,No,NA,NA
580,1781-10-16,Kth,French,reprise,No,NA,NA
581,1781-10-17,Bth,Court,reprise,Yes,NA,NA
582,1781-10-17,Bth,Court,premiere,Yes,NA,NA
583,1781-10-18,Bth,Court,reprise,Yes,NA,NA
584,1781-10-18,Kth,French,reprise,No,NA,NA
585,1781-10-18,Kth,French,reprise,No,NA,NA
586,1781-10-19,Kth,Kinder,reprise,No,NA,NA
587,1781-10-20,Bth,Court,reprise,Yes,NA,"Third performance. SchletterL ""Der Ostindienfahrer / (Autors Einnahme.)"""
588,1781-10-20,Bth,Court,reprise,Yes,NA,NA
589,1781-10-21,Bth,Court,reprise,Yes,NA,NA
590,1781-10-21,Bth,Court,reprise,Yes,NA,NA
591,1781-10-21,Kth,French,reprise,No,NA,NA
592,1781-10-21,Kth,French,reprise,No,NA,NA
593,1781-10-22,Bth,Court,reprise,Yes,NA,Final performance of Schletter's version.
594,1781-10-22,Bth,Court,reprise,Yes,NA,NA
595,1781-10-23,Bth,Court,premiere,Yes,NA,NA
596,1781-10-23,Kth,French,reprise,No,NA,NA
597,1781-10-23,Kth,French,unknown,No,NA,NA
598,1781-10-24,Bth,Court,reprise,Yes,NA,NA
599,1781-10-24,Bth,Court,reprise,Yes,NA,NA
600,1781-10-25,Bth,Court,reprise,Yes,NA,NA
601,1781-10-25,Kth,French,reprise,No,NA,NA
602,1781-10-25,Kth,French,reprise,No,NA,NA
603,1781-10-26,NA,NA,NA,NA,NA,NA
604,1781-10-27,Bth,Court,premiere,Yes,NA,NA
605,1781-10-27,Bth,Court,reprise,Yes,NA,NA
606,1781-10-28,Bth,Court,reprise,Yes,NA,NA
607,1781-10-28,Kth,French,reprise,No,NA,NA
608,1781-10-29,Bth,Court,reprise,Yes,NA,NA
609,1781-10-29,Bth,Court,reprise,Yes,NA,NA
610,1781-10-30,Bth,Court,free,Yes,NA,"Entry to the theater was free in celebration of the news of Marie Antoinette's successful delivery of a male child and potential heir to the French throne, Louis-Joseph de France, on 22 Oct 1781. (Louis-Joseph died on 4 Jun 1789.)"
611,1781-10-30,Kth,unknown,free,No,NA,Das Landmädchen was in the repertory of the court theater company. This free performance in the Kärntnertortheater is not in Hadamowsky.
612,1781-10-31,Bth,Court,reprise,Yes,NA,NA
613,1781-10-31,Bth,Court,reprise,Yes,NA,NA
614,1781-10-31,Kth,French,free,No,NA,"Free in celebration of the news of Marie Antoinette's successful delivery of a male child and potential heir to the French throne, Louis-Joseph de France, on 22 Oct 1781. (Louis-Joseph died on 4 Jun 1789.)"
615,1781-10-31,Kth,French,free,No,NA,NA
616,1781-11-01,NA,NA,NA,NA,NA,NA
617,1781-11-02,Bth,Court,reprise,No,NA,"Hadamowsky has the Burgtheater closed on this day. The earliest performance of Der Furchtsame in Hadamowsky was on 1 Sep 1764, and the latest on 19 Jan 1779."
622,1781-11-03,Bth,Court,premiere,Yes,NA,NA
623,1781-11-03,Kth,French,unknown,No,NA,NA
624,1781-11-03,Kth,French,reprise,No,NA,NA
625,1781-11-04,Bth,Court,reprise,Yes,NA,NA
626,1781-11-04,Kth,French,reprise,No,NA,NA
627,1781-11-05,Bth,Court,reprise,Yes,NA,First performed by the court theater in Vienna on 1 Oct 1778.
628,1781-11-06,Bth,Court,reprise,Yes,NA,NA
629,1781-11-06,Bth,Court,reprise,Yes,NA,NA
630,1781-11-06,Kth,French,reprise,No,NA,NA
631,1781-11-07,Bth,Court,reprise,Yes,NA,NA
632,1781-11-08,Bth,Court,reprise,Yes,NA,NA
633,1781-11-09,Bth,unknown,premiere,No,NA,Perhaps given by the Theaterschule? No Viennese playbook in the ÖNB.
634,1781-11-09,Bth,unknown,unknown,No,NA,NA
635,1781-11-09,Kth,French,reprise,No,NA,NA
636,1781-11-10,Bth,Court,reprise,Yes,NA,"""Das Testament / (Autors Einnahme)"". Third performance"
637,1781-11-10,Bth,Court,premiere,Yes,NA,Performed just once.
638,1781-11-11,Bth,Court,reprise,Yes,NA,NA
639,1781-11-11,Kth,French,reprise,No,NA,NA
640,1781-11-12,Bth,Court,reprise,Yes,NA,NA
641,1781-11-12,Bth,Court,reprise,Yes,NA,NA
642,1781-11-12,Kth,French,reprise,No,NA,NA
643,1781-11-12,Kth,French,unknown,No,NA,"""L'impro di Coeur a l'occas. / de la Naissance de Mgr. le Dauphine."" The reference is to the potential heir to the French throne, Louis-Joseph de France, born on 22 Oct 1781. (Louis-Joseph died on 4 Jun 1789.)"
644,1781-11-13,Bth,Court,reprise,Yes,NA,NA
645,1781-11-13,Bth,Court,reprise,No,NA,This performance is missing in Hadamowsky.
646,1781-11-14,Bth,Court,reprise,Yes,NA,NA
647,1781-11-14,Bth,Court,premiere,Yes,NA,Performed only twice
648,1781-11-15,Bth,Court,reprise,Yes,NA,NA
649,1781-11-15,Kth,French,reprise,No,NA,NA
650,1781-11-16,Bth,Kinder,reprise,No,NA,"Not specified as being done by the Kindertheater, but Präsentirt das Gewehr was in their repertoire."
651,1781-11-16,Bth,Kinder,reprise,No,NA,NA
652,1781-11-16,Kth,NA,concert,No,Yes,The program of this concert is known from a surviving poster.
653,1781-11-17,Bth,Court,reprise,Yes,Yes,"Hadamowsky has a performance of Der Weise in der That as early as 14 May 1768, and it had been in the repertory of the Nationaltheater since 2 Jul 1776."
654,1781-11-17,Bth,Court,premiere,Yes,NA,Performed only twice.
655,1781-11-17,Kth,French,reprise,No,NA,NA
656,1781-11-17,Kth,French,reprise,No,NA,NA
657,1781-11-18,Bth,Court,reprise,Yes,NA,NA
658,1781-11-18,Kth,French,reprise,No,NA,NA
659,1781-11-19,Bth,Court,reprise,Yes,NA,Final performance
660,1781-11-19,Bth,Court,reprise,Yes,NA,NA
661,1781-11-19,Kth,French,unknown,No,NA,NA
662,1781-11-19,Kth,French,unknown,No,NA,NA
663,1781-11-20,Bth,Court,reprise,Yes,NA,NA
664,1781-11-21,Bth,Court,reprise,Yes,NA,NA
665,1781-11-22,Bth,Court,reprise,Yes,NA,NA
666,1781-11-23,Bth,unknown,unknown,No,NA,This Friday performance is not in Hadamowsky or Von Alth/Obzyna. Theaterschule?
667,1781-11-24,Bth,Court,reprise,Yes,NA,NA
668,1781-11-24,Bth,Court,reprise,Yes,NA,Final performance
669,1781-11-24,Kth,French,unknown,No,NA,NA
670,1781-11-24,Kth,French,reprise,No,NA,NA
671,1781-11-25,Bth,Court,reprise,Yes,NA,NA
672,1781-11-25,Kth,French,reprise,No,NA,NA
673,1781-11-25,Kth,French,reprise,No,NA,NA
674,1781-11-26,Bth,Court,reprise,Yes,NA,NA
675,1781-11-26,Kth,French,reprise,No,NA,NA
676,1781-11-27,Bth,Court,reprise,Yes,NA,NA
677,1781-11-28,NA,NA,closed,NA,NA,NA
678,1781-11-29,NA,NA,closed,NA,NA,NA
679,1781-11-30,Bth,unknown,reprise,No,NA,This Friday performances is not in Hadamowsky or Von Alth/Obzyna. Theaterschule?
680,1781-11-30,Bth,unknown,reprise,No,NA,This Friday performances is not in Hadamowsky or Von Alth/Obzyna. Theaterschule?
681,1781-11-30,Bth,NA,concert,No,NA,"Tenor Giorgio Crinazzi (1750–1782) was in Vienna by the early months of 1781, where he was the singing teacher of the daughters of Leopold von Auenbrugger. On 23 Jun 1781 he signed a four-month contract with the Esterházy kapelle, but fell ill and returned to Vienna in the fall. He died in Vienna on 31 Dec 1782. See https://it.wikipedia.org/wiki/Giorgio_Crinazzi (which cites no sources)."
682,1781-11-30,Kth,NA,concert,No,NA,Mademoiselle Hauck's second concert in the Kärntnertortheater was previously unknown.
683,1781-12-01,Bth,Court,reprise,Yes,NA,NA
684,1781-12-01,Bth,Court,premiere,Yes,NA,Performed only four times
685,1781-12-01,Kth,French,reprise,No,NA,NA
686,1781-12-01,Kth,French,reprise,No,NA,NA
687,1781-12-02,Bth,Court,reprise,Yes,NA,NA
688,1781-12-02,Kth,French,reprise,No,NA,NA
689,1781-12-02,Kth,French,reprise,No,NA,NA
690,1781-12-03,Bth,Court,revival,Yes,NA,NA
691,1781-12-04,Bth,Court,reprise,Yes,NA,NA
692,1781-12-04,Bth,Court,reprise,Yes,NA,NA
693,1781-12-05,Bth,Court,reprise,Yes,NA,NA
694,1781-12-05,Kth,French,reprise,No,NA,NA
695,1781-12-05,Kth,French,unknown,No,NA,NA
696,1781-12-06,Bth,Court,reprise,Yes,NA,NA
697,1781-12-06,Bth,Court,reprise,Yes,NA,NA
698,1781-12-07,Bth,unknown,unknown,No,NA,This Friday performance is not in Hadamowsky or Von Alth/Obzyna. Perhaps Theaterschule?
699,1781-12-07,Bth,unknown,unknown,No,NA,This Friday performance is not in Hadamowsky or Von Alth/Obzyna. Perhaps Theaterschule?
700,1781-12-08,Bth,Court,reprise,Yes,NA,NA
701,1781-12-08,Kth,French,reprise,No,NA,NA
702,1781-12-09,Bth,Court,reprise,Yes,NA,NA
703,1781-12-09,Bth,Court,premiere,No,NA,This divertissement is not In Hadamowsky.
704,1781-12-09,Kth,French,reprise,No,NA,NA
705,1781-12-10,Bth,Court,reprise,Yes,NA,This divertissement is not In Hadamowsky.
706,1781-12-11,Bth,Court,reprise,Yes,NA,NA
707,1781-12-11,Bth,Court,reprise,Yes,NA,NA
708,1781-12-11,Kth,French,reprise,No,NA,NA
709,1781-12-11,Kth,French,reprise,No,NA,NA
710,1781-12-12,Bth,Court,reprise,Yes,NA,NA
711,1781-12-13,Bth,Court,reprise,Yes,NA,NA
712,1781-12-14,Bth,unknown,reprise,No,NA,This Friday performance is not in Hadamowsky or Von Alth/Obzyna. Theaterscule?
713,1781-12-15,Bth,Court,reprise,Yes,NA,NA
714,1781-12-15,Kth,French,unknown,No,NA,NA
715,1781-12-15,Kth,French,reprise,No,NA,NA
