id,date_id,theater,company,event_type,hadamowsky,morrow,notes
317,6/28/1781,Kth,French,unknown,No,NA,NA
318,6/29/1781,NA,NA,NA,NA,NA,NA
319,6/30/1781,Bth,Court,reprise,Yes,NA,Final performance
320,6/30/1781,Bth,Court,premiere,Yes,NA,NA
321,6/30/1781,Kth,French,unknown,No,NA,NA
322,7/1/1781,Bth,Court,reprise,Yes,NA,NA
323,7/1/1781,Bth,Court,reprise,Yes,NA,NA
324,7/1/1781,Kth,French,reprise,No,NA,NA
325,7/2/1781,Bth,Court,reprise,Yes,NA,NA
326,7/2/1781,Bth,Court,reprise,Yes,NA,NA
327,7/2/1781,Kth,Preßburg,unknown,No,NA,NA
328,7/2/1781,Kth,Preßburg,unknown,No,NA,NA
329,7/3/1781,Bth,Court,premiere,Yes,NA,NA
330,7/3/1781,Bth,Court,reprise,Yes,NA,NA
331,7/3/1781,Kth,French,unknown,No,NA,NA
332,7/3/1781,Kth,French,unknown,No,NA,NA
333,7/4/1781,Bth,Court,reprise,Yes,NA,NA
334,7/4/1781,NA,Preßburg,reprise,No,NA,NA
335,7/4/1781,Kth,Preßburg,unknown,No,NA,NA
336,7/5/1781,Bth,Court,premiere,Yes,NA,NA
337,7/5/1781,Bth,Court,reprise,Yes,NA,NA
338,7/5/1781,Kth,French,reprise,No,NA,NA
339,7/5/1781,Kth,French,reprise,No,NA,NA
340,7/6/1781,NA,NA,NA,NA,NA,NA
341,7/7/1781,Bth,Court,premiere,Yes,NA,NA
348,7/7/1781,Bth,Court,reprise,Yes,NA,NA
349,7/7/1781,Kth,French,unknown,No,NA,NA
350,7/7/1781,Kth,French,unknown,No,NA,NA
342,7/8/1781,Bth,Court,reprise,Yes,NA,NA
343,7/8/1781,Kth,Preßburg,unknown,No,NA,The singspiel is unidentified
344,7/8/1781,Kth,Preßburg,unknown,No,NA,"""Die 7. Schwaben. B."""
345,7/9/1781,Bth,Court,reprise,Yes,NA,NA
346,7/9/1781,Kth,French,unknown,No,NA,NA
347,7/9/1781,Kth,French,reprise,No,NA,NA
351,7/10/1781,Bth,Court,reprise,Yes,NA,NA
352,7/10/1781,Kth,Preßburg,unknown,No,NA,"""Milton und Elmire / A. v. Göthe. Ballet.""Schletter may have confused Milton und Elmire with Goethe's Erwin und Elmire, which had been in the repertory of the court theater since 1776."
353,7/10/1781,Kth,Preßburg,unknown,No,NA,NA
354,7/11/1781,Bth,Court,reprise,Yes,NA,NA
355,7/11/1781,Bth,Court,premiere,Yes,NA,Performed only three times
356,7/11/1781,Kth,French,unknown,No,NA,NA
357,7/11/1781,Kth,French,reprise,No,NA,NA
358,7/12/1781,Bth,Court,reprise,Yes,NA,NA
359,7/12/1781,Bth,Court,reprise,Yes,NA,Final performance
360,7/12/1781,Kth,Preßburg,unknown,No,NA,NA
361,7/12/1781,Kth,Preßburg,reprise,No,NA,Confusion over multiple works with this or related titles.
362,7/12/1781,Kth,Preßburg,unknown,No,NA,NA
363,7/13/1781,NA,NA,NA,NA,NA,NA
364,7/14/1781,Bth,Court,reprise,Yes,NA,NA
365,7/14/1781,Bth,Court,premiere,Yes,NA,NA
366,7/14/1781,Kth,Preßburg,unknown,No,NA,NA
367,7/15/1781,Bth,Court,reprise,Yes,NA,NA
368,7/15/1781,Bth,Court,reprise,NA,NA,NA
369,7/15/1781,Kth,French,unknown,No,NA,NA
370,7/15/1781,Kth,French,reprise,No,NA,NA
371,7/15/1781,Kth,French,reprise,No,NA,NA
372,7/16/1781,Bth,Court,reprise,Yes,NA,NA
373,7/16/1781,Kth,French,reprise,No,NA,NA
374,7/16/1781,Kth,French,unknown,No,NA,NA
375,7/16/1781,Kth,French,unknown,No,NA,NA
376,7/17/1781,Bth,Court,reprise,Yes,NA,Final performance
377,7/17/1781,Bth,Court,reprise,Yes,NA,NA
378,7/17/1781,Kth,French,unknown,No,NA,NA
379,7/17/1781,Kth,French,reprise,No,NA,NA
380,7/18/1781,Bth,Court,reprise,Yes,NA,NA
381,7/18/1781,Bth,Court,reprise,Yes,NA,NA
382,7/18/1781,Kth,Preßburg,reprise,No,NA,NA
383,7/19/1781,Bth,Court,reprise,Yes,NA,In German
384,7/20/1781,NA,NA,NA,NA,NA,NA
385,7/21/1781,Bth,Court,premiere,Yes,NA,NA
388,7/21/1781,Bth,Court,reprise,Yes,NA,NA
389,7/21/1781,Kth,French,reprise,No,NA,NA
386,7/22/1781,Bth,Court,reprise,Yes,NA,NA
387,7/22/1781,Kth,Preßburg,unknown,No,NA,"German version of Le due contesse, which had been performed in Vienna in 1776 and 1777."
390,7/22/1781,Bth,Court,reprise,Yes,NA,NA
391,7/23/1781,Bth,Court,reprise,Yes,NA,NA
392,7/23/1781,Bth,Court,reprise,Yes,NA,NA
393,7/23/1781,Kth,French,reprise,No,NA,NA
394,7/24/1781,Bth,Court,reprise,Yes,NA,NA
395,7/25/1781,Bth,Court,reprise,Yes,NA,NA
396,7/25/1781,Kth,French,reprise,No,NA,NA
397,7/25/1781,Kth,French,reprise,No,NA,NA
398,7/26/1781,Bth,Court,reprise,Yes,NA,NA
399,7/26/1781,Kth,French,reprise,No,NA,NA
400,7/26/1781,Kth,French,reprise,No,NA,NA
401,7/27/1781,NA,NA,NA,NA,NA,NA
402,7/28/1781,Bth,Court,reprise,Yes,NA,NA
403,7/28/1781,Bth,Court,reprise,Yes,NA,NA
404,7/28/1781,Kth,French,reprise,No,NA,NA
405,7/29/1781,Bth,Court,reprise,Yes,NA,NA
406,7/29/1781,Kth,French,reprise,No,NA,NA
407,7/30/1781,Bth,Court,reprise,Yes,NA,NA
408,7/30/1781,Bth,Court,reprise,Yes,NA,NA
409,7/30/1781,Kth,French,unknown,No,NA,NA
410,7/30/1781,Kth,French,reprise,No,NA,NA
411,7/31/1781,NA,Court,reprise,Yes,NA,NA
412,8/1/1781,Bth,Court,reprise,Yes,NA,Final performance
413,8/1/1781,Bth,Court,reprise,Yes,NA,"In German, as a singspiel"
414,8/1/1781,Kth,French,reprise,No,NA,NA
415,8/1/1781,Kth,French,reprise,No,NA,NA
416,8/2/1781,Bth,Court,reprise,Yes,NA,NA
417,8/2/1781,Kth,French,reprise,No,NA,NA
418,8/2/1781,Kth,French,premiere,No,NA,NA
419,8/3/1781,NA,NA,NA,NA,NA,NA
420,8/4/1781,Bth,Court,reprise,Yes,NA,NA
421,8/4/1781,Bth,Court,reprise,Yes,NA,NA
422,8/4/1781,Kth,French,unknown,No,NA,NA
423,8/4/1781,Kth,French,reprise,No,NA,NA
424,8/5/1781,Bth,Court,reprise,Yes,NA,NA
425,8/5/1781,Kth,French,reprise,No,NA,NA
426,8/6/1781,Bth,Court,reprise,Yes,NA,NA
427,8/6/1781,Kth,French,reprise,No,NA,NA
428,8/6/1781,Kth,French,reprise,No,NA,NA
429,8/7/1781,Bth,Court,reprise,Yes,NA,NA
430,8/7/1781,Bth,Court,premiere,Yes,NA,Performed only twice
431,8/8/1781,Bth,Court,reprise,Yes,NA,Final performance
432,8/8/1781,Kth,French,reprise,No,NA,NA
433,8/8/1781,Kth,French,reprise,No,NA,NA
434,8/9/1781,Bth,Court,reprise,Yes,NA,NA
435,8/9/1781,Bth,Court,reprise,Yes,NA,Final performance
436,8/9/1781,Kth,French,reprise,No,NA,NA
437,8/9/1781,Kth,French,reprise,No,NA,NA
438,8/10/1781,NA,NA,NA,NA,NA,NA
439,8/11/1781,Bth,Court,premiere,Yes,NA,NA
440,8/11/1781,Kth,French,unknown,No,NA,"""Le Marchand de Smirne / O. 1. a."""
441,8/11/1781,Kth,French,reprise,No,NA,NA
442,8/12/1781,Bth,Court,reprise,Yes,NA,NA
443,8/12/1781,Kth,French,reprise,No,NA,NA
444,8/12/1781,Kth,French,unknown,No,NA,NA
445,8/12/1781,Kth,French,reprise,No,NA,"""Les Dupes. O. 1. a.""Uncertain whether this work, listed as an opera, is the same as La Comédie à l'impromptu, ou les Dupes performed by the French company in July."
446,8/13/1781,Bth,Court,reprise,Yes,NA,NA
447,8/13/1781,Bth,Court,reprise,Yes,NA,NA
448,8/14/1781,Bth,Court,reprise,Yes,NA,NA
449,8/14/1781,Kth,French,unknown,No,NA,NA
450,8/14/1781,Kth,French,reprise,No,NA,NA
451,8/15/1781,Bth,Court,reprise,Yes,NA,NA
452,8/15/1781,Bth,Court,reprise,Yes,NA,NA
453,8/15/1781,Kth,French,reprise,No,NA,NA
454,8/16/1781,Bth,Court,reprise,Yes,NA,Final perfomance
455,8/16/1781,Bth,Court,reprise,Yes,NA,NA
456,8/16/1781,Kth,French,reprise,No,NA,NA
457,8/17/1781,NA,NA,NA,NA,NA,NA
458,8/18/1781,NA,NA,NA,NA,NA,NA
459,8/19/1781,Bth,Court,reprise,Yes,NA,In German as singspiel
460,8/19/1781,Kth,French,unknown,No,NA,NA
461,8/19/1781,Kth,French,reprise,No,NA,NA
462,8/19/1781,Kth,French,reprise,No,NA,NA
463,8/20/1781,Bth,Court,reprise,Yes,NA,NA
464,8/21/1781,Bth,Court,reprise,Yes,NA,NA
465,8/21/1781,Kth,French,reprise,No,NA,NA
466,8/21/1781,Kth,French,reprise,No,NA,NA
467,8/22/1781,Bth,Court,reprise,Yes,NA,NA
468,8/23/1781,Bth,Court,reprise,Yes,NA,NA
469,8/23/1781,Kth,French,reprise,No,NA,NA
470,8/23/1781,Kth,French,reprise,No,NA,NA
471,8/24/1781,NA,NA,NA,NA,NA,NA
472,8/25/1781,Bth,Court,reprise,Yes,NA,NA
473,8/25/1781,Bth,Court,premiere,Yes,NA,Performed only three times.
474,8/25/1781,Kth,French,unknown,No,NA,NA
475,8/26/1781,Bth,Court,reprise,Yes,NA,NA
476,8/26/1781,Kth,French,reprise,No,NA,NA
477,8/27/1781,Bth,Court,reprise,Yes,NA,NA
478,8/28/1781,Bth,Court,reprise,Yes,NA,NA
479,8/28/1781,Bth,Court,reprise,No,NA,Hadamowsky has Die Widersprecherin on this date
480,8/28/1781,Kth,French,reprise,No,NA,NA
481,8/28/1781,Kth,French,reprise,No,NA,NA
482,8/29/1781,Bth,Court,reprise,Yes,NA,NA
483,8/29/1781,Bth,Court,reprise,Yes,NA,NA
484,8/30/1781,Bth,Court,reprise,Yes,NA,NA
485,8/30/1781,Kth,French,reprise,No,NA,NA
486,8/30/1781,Kth,French,reprise,No,NA,NA
487,8/31/1781,Bth,Kinder,premiere,No,NA,This work and performance is not in Hadamowsky.
488,9/1/1781,Bth,Court,reprise,Yes,NA,NA
489,9/1/1781,Bth,Court,premiere,Yes,NA,Performed only four times.
490,9/1/1781,Kth,French,unknown,No,NA,NA
491,9/2/1781,Bth,Court,reprise,Yes,NA,NA
492,9/2/1781,Kth,French,reprise,No,NA,NA
493,9/3/1781,Bth,Court,reprise,Yes,NA,NA
494,9/3/1781,Bth,Court,reprise,Yes,NA,NA
495,9/4/1781,Bth,Court,reprise,Yes,NA,NA
496,9/4/1781,Kth,French,reprise,No,NA,NA
497,9/4/1781,Kth,French,reprise,No,NA,NA
498,9/5/1781,Bth,Court,reprise,Yes,NA,NA
499,9/6/1781,Bth,Court,reprise,Yes,NA,NA
500,9/7/1781,Bth,Kinder,reprise,No,NA,See 31 Aug 1781
501,9/8/1781,NA,NA,NA,NA,NA,NA
502,9/9/1781,Bth,Court,reprise,Yes,NA,Final performance
503,9/9/1781,Bth,Court,reprise,Yes,NA,NA
504,9/9/1781,Kth,French,reprise,No,NA,"The directors of the French company absconded from Vienna on 8 Sep 1781 because of the company's poor finances. The company chose Le Petit as in interim internal director. They were allowed to continue their performances, but the emperor resolved on 8 Sep: “aber ihre Effecten, die vermutlich denen Entrepreneurs gehörten, sind für die Schuldner in Beschlag zu nehmen"" (Hadamowsky, 464)."
505,9/10/1781,Bth,Court,reprise,Yes,NA,NA
506,9/11/1781,Bth,Court,reprise,Yes,NA,Final performance
507,9/11/1781,Bth,Court,reprise,Yes,NA,NA
508,9/11/1781,Kth,French,reprise,No,NA,NA
509,9/11/1781,Kth,French,unknown,No,NA,NA
510,9/12/1781,Bth,Court,reprise,Yes,NA,NA
511,9/13/1781,Bth,Court,reprise,Yes,NA,NA
512,9/13/1781,Kth,Court,reprise,Yes,NA,NA
513,9/14/1781,Kth,Kinder,unknown,No,NA,"This performance, on a Friday, is not in Hadamowsky or Von Alth/Obzyna/"
514,9/14/1781,Bth,Kinder,unknown,No,NA,"From the 1781 Viennese libretto: ""Aufgeführt auf dem k. k. Hof=Nationaltheater von der in der Schauspielkunst sich übenden Jugend."""
515,9/15/1781,Bth,Court,premiere,Yes,NA,NA
516,9/15/1781,Kth,French,reprise,No,NA,NA
517,9/16/1781,Bth,Court,reprise,Yes,NA,NA
518,9/16/1781,Kth,French,reprise,No,NA,NA
519,9/17/1781,Bth,Court,reprise,Yes,NA,NA
520,9/17/1781,Bth,Court,reprise,Yes,NA,NA
521,9/18/1781,Bth,Court,reprise,Yes,NA,NA
522,9/19/1781,Bth,Court,reprise,Yes,NA,NA
523,9/19/1781,Bth,Court,reprise,Yes,NA,Final performance
524,9/20/1781,Bth,Court,reprise,Yes,NA,NA
525,9/20/1781,Kth,French,unknown,No,NA,NA
526,9/21/1781,Bth,Kinder,reprise,No,NA,NA
527,9/21/1781,Bth,Kinder,reprise,No,NA,NA
528,9/22/1781,Bth,Court,reprise,Yes,NA,NA
529,9/22/1781,Kth,French,unknown,No,NA,NA
530,9/22/1781,Kth,French,unknown,No,NA,NA
531,9/23/1781,Bth,Court,reprise,Yes,NA,Final performance
532,9/23/1781,Kth,French,unknown,No,NA,NA
533,9/23/1781,Kth,French,unknown,No,NA,NA
534,9/24/1781,Bth,Court,reprise,Yes,NA,Final performance
535,9/24/1781,Bth,Court,reprise,Yes,NA,NA
536,9/25/1781,Bth,Court,reprise,Yes,NA,NA
537,9/25/1781,Kth,French,reprise,No,NA,NA
538,9/26/1781,Bth,Court,reprise,Yes,NA,"Schletter: ""Zemire u. Apor [sic] mit / Ballet."""
539,9/27/1781,Bth,Court,reprise,Yes,NA,NA
540,9/28/1781,Bth,Kinder,reprise,No,NA,NA
541,9/29/1781,Bth,Court,premiere,Yes,NA,NA
542,9/29/1781,Bth,Court,reprise,Yes,NA,Final performance
543,9/29/1781,Kth,French,unknown,No,NA,NA
544,9/30/1781,Bth,Court,reprise,Yes,NA,NA
545,9/30/1781,Kth,French,unknown,No,NA,NA
546,9/30/1781,Kth,French,reprise,No,NA,NA
547,10/1/1781,Bth,Court,reprise,Yes,NA,NA
548,10/2/1781,Bth,Court,reprise,Yes,NA,NA
549,10/2/1781,Bth,Court,reprise,Yes,NA,NA
550,10/2/1781,Kth,French,reprise,No,NA,NA
551,10/2/1781,Kth,French,unknown,No,NA,NA
552,10/3/1781,Bth,Court,reprise,Yes,NA,NA
553,10/3/1781,Bth,Court,reprise,Yes,NA,NA
554,10/4/1781,Bth,Court,reprise,Yes,NA,NA
555,10/4/1781,Bth,Court,reprise,Yes,NA,NA
556,10/4/1781,Kth,French,reprise,No,NA,NA
557,10/5/1781,Bth,unknown,premiere,No,NA,"Possibly a benefit for composer Peter Winter, who seems still to have been in Vienna?"
558,10/6/1781,Bth,Court,reprise,Yes,NA,NA
559,10/6/1781,Kth,French,reprise,No,NA,NA
560,10/7/1781,Bth,Court,reprise,Yes,NA,NA
561,10/7/1781,Kth,French,reprise,No,NA,NA
562,10/8/1781,Bth,Court,reprise,Yes,NA,NA
563,10/8/1781,Kth,unknown,NA,No,NA,"""Fechtakademie"""
564,10/9/1781,Bth,Court,reprise,Yes,NA,NA
565,10/9/1781,Kth,French,reprise,No,NA,NA
566,10/9/1781,Kth,French,reprise,No,NA,NA
567,10/10/1781,Bth,Court,reprise,Yes,NA,NA
568,10/10/1781,Bth,Court,reprise,Yes,NA,Final performance
569,10/11/1781,Bth,Court,reprise,Yes,NA,NA
570,10/11/1781,Bth,Court,reprise,Yes,NA,Final performance
571,10/11/1781,Kth,French,reprise,No,NA,NA
572,10/11/1781,Kth,French,reprise,No,NA,NA
573,10/12/1781,Bth,unknown,reprise,No,NA,NA
574,10/12/1781,Bth,Kinder,reprise,No,NA,NA
575,10/13/1781,Bth,Court,premiere,Yes,NA,"Performed just three times in 1781, and revived for two performances in 1785."
576,10/14/1781,Kth,French,reprise,No,NA,NA
577,10/15/1781,NA,NA,NA,NA,NA,NA
578,10/16/1781,Bth,Court,reprise,Yes,NA,NA
579,10/16/1781,Kth,French,unknown,No,NA,NA
580,10/16/1781,Kth,French,reprise,No,NA,NA
581,10/17/1781,Bth,Court,reprise,Yes,NA,NA
582,10/17/1781,Bth,Court,premiere,Yes,NA,NA
583,10/18/1781,Bth,Court,reprise,Yes,NA,NA
584,10/18/1781,Kth,French,reprise,No,NA,NA
585,10/18/1781,Kth,French,reprise,No,NA,NA
586,10/19/1781,Kth,Kinder,reprise,No,NA,NA
587,10/20/1781,Bth,Court,reprise,Yes,NA,"Third performance. SchletterL ""Der Ostindienfahrer / (Autors Einnahme.)"""
588,10/20/1781,Bth,Court,reprise,Yes,NA,NA
589,10/21/1781,Bth,Court,reprise,Yes,NA,NA
590,10/21/1781,Bth,Court,reprise,Yes,NA,NA
591,10/21/1781,Kth,French,reprise,No,NA,NA
592,10/21/1781,Kth,French,reprise,No,NA,NA
593,10/22/1781,Bth,Court,reprise,Yes,NA,Final performance of Schletter's version.
594,10/22/1781,Bth,Court,reprise,Yes,NA,NA
595,10/23/1781,Bth,Court,premiere,Yes,NA,NA
596,10/23/1781,Kth,French,reprise,No,NA,NA
597,10/23/1781,Kth,French,unknown,No,NA,NA
598,10/24/1781,Bth,Court,reprise,Yes,NA,NA
599,10/24/1781,Bth,Court,reprise,Yes,NA,NA
600,10/25/1781,Bth,Court,reprise,Yes,NA,NA
601,10/25/1781,Kth,French,reprise,No,NA,NA
602,10/25/1781,Kth,French,reprise,No,NA,NA
603,10/26/1781,NA,NA,NA,NA,NA,NA
604,10/27/1781,Bth,Court,premiere,Yes,NA,NA
605,10/27/1781,Bth,Court,reprise,Yes,NA,NA
606,10/28/1781,Bth,Court,reprise,Yes,NA,NA
607,10/28/1781,Kth,French,reprise,No,NA,NA
608,10/29/1781,Bth,Court,reprise,Yes,NA,NA
609,10/29/1781,Bth,Court,reprise,Yes,NA,NA
610,10/30/1781,Bth,Court,free,Yes,NA,"Entry to the theater was free in celebration of the news of Marie Antoinette's successful delivery of a male child and potential heir to the French throne, Louis-Joseph de France, on 22 Oct 1781. (Louis-Joseph died on 4 Jun 1789.)"
611,10/30/1781,Kth,unknown,free,No,NA,Das Landmädchen was in the repertory of the court theater company. This free performance in the Kärntnertortheater is not in Hadamowsky.
612,10/31/1781,Bth,Court,reprise,Yes,NA,NA
613,10/31/1781,Bth,Court,reprise,Yes,NA,NA
614,10/31/1781,Kth,French,free,No,NA,"Free in celebration of the news of Marie Antoinette's successful delivery of a male child and potential heir to the French throne, Louis-Joseph de France, on 22 Oct 1781. (Louis-Joseph died on 4 Jun 1789.)"
615,10/31/1781,Kth,French,free,No,NA,NA
616,11/1/1781,NA,NA,NA,NA,NA,NA
617,11/2/1781,Bth,Court,reprise,No,NA,"Hadamowsky has the Burgtheater closed on this day. The earliest performance of Der Furchtsame in Hadamowsky was on 1 Sep 1764, and the latest on 19 Jan 1779."
622,11/03/1781,Bth,Court,premiere,Yes,NA,NA
623,11/03/1781,Kth,French,unknown,No,NA,NA
624,11/03/1781,Kth,French,reprise,No,NA,NA
625,11/04/1781,Bth,Court,reprise,Yes,NA,NA
626,11/04/1781,Kth,French,reprise,No,NA,NA
627,11/05/1781,Bth,Court,reprise,Yes,NA,First performed by the court theater in Vienna on 1 Oct 1778.
628,11/06/1781,Bth,Court,reprise,Yes,NA,NA
629,11/06/1781,Bth,Court,reprise,Yes,NA,NA
630,11/06/1781,Kth,French,reprise,No,NA,NA
631,11/07/1781,Bth,Court,reprise,Yes,NA,NA
632,11/08/1781,Bth,Court,reprise,Yes,NA,NA
633,11/09/1781,Bth,unknown,premiere,No,NA,Perhaps given by the Theaterschule? No Viennese playbook in the ÖNB.
634,11/09/1781,Bth,unknown,unknown,No,NA,NA
635,11/09/1781,Kth,French,reprise,No,NA,NA
636,11/10/1781,Bth,Court,reprise,Yes,NA,"""Das Testament / (Autors Einnahme)"". Third performance"
637,11/10/1781,Bth,Court,premiere,Yes,NA,Performed just once.
638,11/11/1781,Bth,Court,reprise,Yes,NA,NA
639,11/11/1781,Kth,French,reprise,No,NA,NA
640,11/12/1781,Bth,Court,reprise,Yes,NA,NA
641,11/12/1781,Bth,Court,reprise,Yes,NA,NA
642,11/12/1781,Kth,French,reprise,No,NA,NA
643,11/12/1781,Kth,French,unknown,No,NA,"""L'impro di Coeur a l'occas. / de la Naissance de Mgr. le Dauphine."" The reference is to the potential heir to the French throne, Louis-Joseph de France, born on 22 Oct 1781. (Louis-Joseph died on 4 Jun 1789.)"
644,11/13/1781,Bth,Court,reprise,Yes,NA,NA
645,11/13/1781,Bth,Court,reprise,No,NA,This performance is missing in Hadamowsky.
646,11/14/1781,Bth,Court,reprise,Yes,NA,NA
647,11/14/1781,Bth,Court,premiere,Yes,NA,Performed only twice
648,11/15/1781,Bth,Court,reprise,Yes,NA,NA
649,11/15/1781,Kth,French,reprise,No,NA,NA
650,11/16/1781,Bth,Kinder,reprise,No,NA,"Not specified as being done by the Kindertheater, but Präsentirt das Gewehr was in their repertoire."
651,11/16/1781,Bth,Kinder,reprise,No,NA,NA
652,11/16/1781,Kth,NA,concert,No,Yes,The program of this concert is known from a surviving poster.
653,11/17/1781,Bth,Court,reprise,Yes,Yes,"Hadamowsky has a performance of Der Weise in der That as early as 14 May 1768, and it had been in the repertory of the Nationaltheater since 2 Jul 1776."
654,11/17/1781,Bth,Court,premiere,Yes,NA,Performed only twice.
655,11/17/1781,Kth,French,reprise,No,NA,NA
656,11/17/1781,Kth,French,reprise,No,NA,NA
657,11/18/1781,Bth,Court,reprise,Yes,NA,NA
658,11/18/1781,Kth,French,reprise,No,NA,NA
659,11/19/1781,Bth,Court,reprise,Yes,NA,Final performance
660,11/19/1781,Bth,Court,reprise,Yes,NA,NA
661,11/19/1781,Kth,French,unknown,No,NA,NA
662,11/19/1781,Kth,French,unknown,No,NA,NA
663,11/20/1781,Bth,Court,reprise,Yes,NA,NA
664,11/21/1781,Bth,Court,reprise,Yes,NA,NA
665,11/22/1781,Bth,Court,reprise,Yes,NA,NA
666,11/23/1781,Bth,unknown,unknown,No,NA,This Friday performance is not in Hadamowsky or Von Alth/Obzyna. Theaterschule?
667,11/24/1781,Bth,Court,reprise,Yes,NA,NA
668,11/24/1781,Bth,Court,reprise,Yes,NA,Final performance
669,11/24/1781,Kth,French,unknown,No,NA,NA
670,11/24/1781,Kth,French,reprise,No,NA,NA
671,11/25/1781,Bth,Court,reprise,Yes,NA,NA
672,11/25/1781,Kth,French,reprise,No,NA,NA
673,11/25/1781,Kth,French,reprise,No,NA,NA
674,11/26/1781,Bth,Court,reprise,Yes,NA,NA
675,11/26/1781,Kth,French,reprise,No,NA,NA
676,11/27/1781,Bth,Court,reprise,Yes,NA,NA
677,11/28/1781,NA,NA,closed,NA,NA,NA
678,11/29/1781,NA,NA,closed,NA,NA,NA
679,11/30/1781,Bth,unknown,reprise,No,NA,This Friday performances is not in Hadamowsky or Von Alth/Obzyna. Theaterschule?
680,11/30/1781,Bth,unknown,reprise,No,NA,This Friday performances is not in Hadamowsky or Von Alth/Obzyna. Theaterschule?
681,11/30/1781,Bth,NA,concert,No,NA,"Tenor Giorgio Crinazzi (1750–1782) was in Vienna by the early months of 1781, where he was the singing teacher of the daughters of Leopold von Auenbrugger. On 23 Jun 1781 he signed a four-month contract with the Esterházy kapelle, but fell ill and returned to Vienna in the fall. He died in Vienna on 31 Dec 1782. See https://it.wikipedia.org/wiki/Giorgio_Crinazzi (which cites no sources)."
682,11/30/1781,Kth,NA,concert,No,NA,Mademoiselle Hauck's second concert in the Kärntnertortheater was previously unknown.
683,12/1/1781,Bth,Court,reprise,Yes,NA,NA
684,12/1/1781,Bth,Court,premiere,Yes,NA,Performed only four times
685,12/1/1781,Kth,French,reprise,No,NA,NA
686,12/1/1781,Kth,French,reprise,No,NA,NA
687,12/2/1781,Bth,Court,reprise,Yes,NA,NA
688,12/2/1781,Kth,French,reprise,No,NA,NA
689,12/2/1781,Kth,French,reprise,No,NA,NA
690,12/3/1781,Bth,Court,revival,Yes,NA,NA
691,12/4/1781,Bth,Court,reprise,Yes,NA,NA
692,12/4/1781,Bth,Court,reprise,Yes,NA,NA
693,12/5/1781,Bth,Court,reprise,Yes,NA,NA
694,12/5/1781,Kth,French,reprise,No,NA,NA
695,12/5/1781,Kth,French,unknown,No,NA,NA
696,12/6/1781,Bth,Court,reprise,Yes,NA,NA
697,12/6/1781,Bth,Court,reprise,Yes,NA,NA
698,12/7/1781,Bth,unknown,unknown,No,NA,This Friday performance is not in Hadamowsky or Von Alth/Obzyna. Perhaps Theaterschule?
699,12/7/1781,Bth,unknown,unknown,No,NA,This Friday performance is not in Hadamowsky or Von Alth/Obzyna. Perhaps Theaterschule?
